holiday,temp,rain_1h,snow_1h,clouds_all,weather,traffic_volume,month,weekday,hour
0,0.631373725254949,0.0,0.0,0.75,Clouds,5387,4,2,14
0,0.6382723455308938,0.0,0.0,0.9,Clouds,5712,4,2,15
0,0.6412717456508692,0.0,0.0,0.75,Drizzle,6597,4,2,16
0,0.6300239952009599,0.0,0.0,0.75,Rain,6170,4,2,17
0,0.6160767846430724,0.0,0.0,0.9,Rain,4506,4,2,18
0,0.6010797840431921,0.0,0.0,0.9,Rain,3452,4,2,19
0,0.5841331733653266,0.0,0.0,0.9,Rain,2898,4,2,20
0,0.5803839232153565,0.0,0.0,0.9,Rain,2390,4,2,21
0,0.5766346730653864,0.0,0.0,0.9,Rain,2042,4,2,22
0,0.5692861427714466,0.0,0.0,0.9,Rain,1424,4,2,23
0,0.5700359928014396,0.0,0.0,0.9,Mist,3075,4,3,0
0,0.5682363527294538,0.0,0.0,0.4,Mist,583,4,3,1
0,0.5662867426514695,0.0,0.0,0.75,Mist,297,4,3,2
0,0.570185962807439,0.0,0.0,0.9,Haze,4576,4,3,10
0,0.5775344931013797,0.0,0.0,0.9,Haze,5033,4,3,11
0,0.5812837432513498,0.0,0.0,0.9,Haze,5138,4,3,12
0,0.5841331733653266,0.0,0.0,0.9,Haze,5296,4,3,13
0,0.6001799640071988,0.0,0.0,0.9,Haze,5400,4,3,14
0,0.6000299940011993,0.0,0.0,0.9,Haze,5914,4,3,15
0,0.6094781043791238,0.0,0.0,0.9,Haze,6750,4,3,16
0,0.6150269946010796,0.0,0.0,0.9,Clouds,6478,4,3,17
0,0.6153269346130776,0.0,0.0,0.9,Clouds,5082,4,3,18
0,0.6178764247150563,0.0,0.0,0.9,Clouds,3632,4,3,19
0,0.6112777444511095,0.0,0.0,0.9,Clouds,3187,4,3,20
0,0.6093281343731252,0.0,0.0,0.9,Clouds,2929,4,3,21
0,0.5982303539292135,0.0,0.0,0.9,Clouds,2488,4,3,22
0,0.5917816436712662,0.0,0.0,0.9,Clouds,1270,4,3,23
0,0.5907318536292743,0.0,0.0,0.9,Clouds,1460,4,4,0
0,0.5869826034793042,0.0,0.0,0.4,Clouds,462,4,4,1
0,0.5814337132573493,0.0,0.0,0.9,Clouds,304,4,4,2
0,0.5752849430113982,0.0,0.0,0.9,Clouds,331,4,4,3
0,0.5743851229754049,0.0,0.0,0.75,Clouds,834,4,4,4
0,0.5737852429514096,0.0,0.0,0.9,Clouds,2425,4,4,5
0,0.5743851229754049,0.0,0.0,0.9,Clouds,5055,4,4,6
0,0.5752849430113982,0.0,0.0,0.9,Clouds,6026,4,4,7
0,0.5802339532093579,0.0,0.0,0.75,Clouds,5150,4,4,8
0,0.6001799640071988,0.0,0.0,0.01,Clear,4809,4,4,9
0,0.6072285542891422,0.0,0.0,0.4,Clouds,4763,4,4,10
0,0.631673665266947,0.0,0.0,0.75,Haze,5201,4,4,11
0,0.6478704259148169,0.0,0.0,0.4,Rain,5598,4,4,12
0,0.6762147570485904,0.0,0.0,0.01,Haze,5471,4,4,13
0,0.6816136772645467,0.0,0.0,0.01,Haze,5705,4,4,14
0,0.7063587282543495,0.0,0.0,0.4,Clouds,5789,4,4,15
0,0.7021595680863828,0.0,0.0,0.01,Rain,6017,4,4,16
0,0.7012597480503895,0.0,0.0,0.9,Rain,5557,4,4,17
0,0.6961607678464312,0.0,0.0,0.75,Rain,4990,4,4,18
0,0.6843131373725257,0.0,0.0,0.9,Mist,3773,4,4,19
0,0.6609178164367129,0.0,0.0,0.9,Haze,3101,4,4,20
0,0.6562687462507495,0.0,0.0,0.9,Rain,2872,4,4,21
0,0.6522195560887822,0.0,0.0,0.9,Mist,4752,4,4,22
0,0.6522195560887822,0.0,0.0,0.9,Mist,2049,4,4,23
0,0.6522195560887822,0.0,0.0,0.9,Mist,1209,4,5,0
0,0.6496700659868027,0.0,0.0,0.9,Rain,799,4,5,1
0,0.6493701259748055,0.0,0.0,0.9,Rain,542,4,5,2
0,0.6496700659868027,0.0,0.0,0.9,Thunderstorm,409,4,5,3
0,0.6522195560887822,0.0,0.0,0.9,Thunderstorm,367,4,5,4
0,0.6513197360527898,0.0,0.0,0.9,Thunderstorm,598,4,5,5
0,0.6532693461307741,0.0,0.0,0.9,Rain,1167,4,5,6
0,0.6583683263347333,0.0,0.0,0.9,Mist,1908,4,5,7
0,0.6652669466106782,0.0,0.0,0.9,Rain,2536,4,5,8
0,0.6682663467306535,0.0,0.0,0.9,Rain,3310,4,5,9
0,0.6712657468506298,0.0,0.0,0.9,Rain,3876,4,5,10
0,0.6781643671265747,0.0,0.0,0.9,Mist,4605,4,5,11
0,0.7122075584883025,0.0,0.0,0.75,Clouds,4958,4,5,12
0,0.732303539292142,0.0,0.0,0.75,Clouds,4515,4,5,13
0,0.7372525494901025,0.0,0.0,0.9,Clouds,4568,4,5,14
0,0.7392021595680869,0.0,0.0,0.75,Clouds,4340,4,5,15
0,0.7423515296940608,0.0,0.0,0.9,Rain,4497,4,5,16
0,0.7474505098980209,0.0,0.0,0.75,Rain,4145,4,5,17
0,0.7414517096580684,0.0,0.0,0.9,Thunderstorm,4143,4,5,18
0,0.6913617276544692,0.0,0.0,0.9,Thunderstorm,3483,4,5,19
0,0.6775644871025794,0.0,0.0,0.75,Thunderstorm,2963,4,5,20
0,0.6402219556088782,0.0,0.0,0.4,Rain,2704,4,5,21
0,0.6393221355728849,0.0,0.0,0.01,Rain,3022,4,5,22
0,0.6232753449310136,0.0,0.0,0.75,Clouds,3509,4,5,23
0,0.6213257348530292,0.0,0.0,0.9,Clouds,1389,4,6,0
0,0.6133773245350933,0.0,0.0,0.01,Clear,845,4,6,1
0,0.6073785242951408,0.0,0.0,0.01,Clear,788,4,6,2
0,0.5962807438512292,0.0,0.0,0.01,Clear,447,4,6,3
0,0.5893821235752852,0.0,0.0,0.01,Clear,320,4,6,4
0,0.579484103179364,0.0,0.0,0.01,Clear,459,4,6,5
0,0.5683863227354533,0.0,0.0,0.01,Clear,809,4,6,6
0,0.5598380323935221,0.0,0.0,0.05,Clear,1166,4,6,7
0,0.5703359328134376,0.0,0.0,0.05,Clear,1836,4,6,8
0,0.5962807438512292,0.0,0.0,0.01,Clear,3008,4,6,9
0,0.6243251349730055,0.0,0.0,0.05,Clear,3613,4,6,10
0,0.6432213557288535,0.0,0.0,0.05,Clear,3899,4,6,11
0,0.661217756448711,0.0,0.0,0.2,Clouds,4061,4,6,12
0,0.6822135572885419,0.0,0.0,0.4,Clouds,4152,4,6,13
0,0.6963107378524298,0.0,0.0,0.4,Clouds,4146,4,6,14
0,0.707258548290342,0.0,0.0,0.75,Clouds,3998,4,6,15
0,0.7143071385722854,0.0,0.0,0.4,Clouds,4470,4,6,16
0,0.7153569286142765,0.0,0.0,0.01,Clear,4697,4,6,17
0,0.7132573485302935,0.0,0.0,0.01,Clear,4654,4,6,18
0,0.7093581283743249,0.0,0.0,0.4,Clouds,4117,4,6,19
0,0.6922615476904626,0.0,0.0,0.01,Clear,3696,4,6,20
0,0.6342231553689266,0.0,0.0,0.01,Clear,2816,4,6,21
0,0.6343731253749252,0.0,0.0,0.01,Clear,1840,4,6,22
0,0.6057288542291537,0.0,0.0,0.01,Clear,1120,4,6,23
0,0.6075284943011394,0.0,0.0,0.9,Clouds,604,4,0,0
0,0.6133773245350933,0.0,0.0,0.9,Rain,327,4,0,1
0,0.6063287342531498,0.0,0.0,0.9,Rain,280,4,0,2
0,0.5953809238152368,0.0,0.0,0.9,Clouds,333,4,0,3
0,0.5833833233353336,0.0,0.0,0.9,Clouds,779,4,0,4
0,0.5604379124175165,0.0,0.0,0.75,Clouds,2625,4,0,5
0,0.5505398920215963,0.0,0.0,0.01,Clear,5558,4,0,6
0,0.5316436712657464,0.0,0.0,0.4,Clouds,6557,4,0,7
0,0.5443911217756452,0.0,0.0,0.4,Clouds,6166,4,0,8
0,0.5602879424115179,0.0,0.0,0.2,Clouds,5262,4,0,9
0,0.5737852429514096,0.0,0.0,0.01,Clear,4529,4,0,10
0,0.5802339532093579,0.0,0.0,0.05,Clear,4709,4,0,11
0,0.6033293341331736,0.0,0.0,0.01,Clear,5017,4,0,12
0,0.6133773245350933,0.0,0.0,0.01,Clear,4804,4,0,13
0,0.6282243551289741,0.0,0.0,0.01,Clear,5314,4,0,14
0,0.631373725254949,0.0,0.0,0.01,Clear,5934,4,0,15
0,0.6472705458908226,0.0,0.0,0.01,Clear,6733,4,0,16
0,0.6472705458908226,0.0,0.0,0.05,Clear,6280,4,0,17
0,0.6463707258548292,0.0,0.0,0.01,Clear,4899,4,0,18
0,0.6382723455308938,0.0,0.0,0.01,Clear,3360,4,0,19
0,0.631373725254949,0.0,0.0,0.75,Clouds,2951,4,0,20
0,0.5962807438512292,0.0,0.0,0.01,Clear,2399,4,0,21
0,0.5791841631673669,0.0,0.0,0.01,Clear,1530,4,0,22
0,0.577084583083384,0.0,0.0,0.01,Clear,1072,4,0,23
0,0.5773845230953811,0.0,0.0,0.01,Clear,596,4,1,0
0,0.5743851229754049,0.0,0.0,0.01,Clear,362,4,1,1
0,0.5704859028194362,0.0,0.0,0.01,Clear,263,4,1,2
0,0.5803839232153565,0.0,0.0,0.75,Clouds,315,4,1,3
0,0.5893821235752852,0.0,0.0,0.9,Rain,814,4,1,4
0,0.5874325134973009,0.0,0.0,0.9,Rain,2763,4,1,5
0,0.5925314937012591,0.0,0.0,0.9,Rain,5831,4,1,6
0,0.6012297540491907,0.0,0.0,0.9,Rain,6571,4,1,7
0,0.6022795440911817,0.0,0.0,0.9,Rain,5330,4,1,8
0,0.6082783443311341,0.0,0.0,0.9,Rain,5228,4,1,9
0,0.6123275344931023,0.0,0.0,0.9,Rain,4352,4,1,10
0,0.632723455308938,0.0,0.0,0.9,Rain,4634,4,1,11
0,0.6501199760047993,0.0,0.0,0.75,Rain,5009,4,1,12
0,0.6723155368926217,0.0,0.0,0.9,Clouds,4886,4,1,13
0,0.6832633473305338,0.0,0.0,0.75,Clouds,5182,4,1,14
0,0.68251349730054,0.0,0.0,0.9,Clouds,5855,4,1,15
0,0.6393221355728849,0.0,0.0,0.9,Clouds,6907,4,1,16
0,0.629274145170966,0.0,0.0,0.9,Mist,6445,4,1,17
0,0.6252249550089979,0.0,0.0,0.9,Clouds,4666,4,1,18
0,0.6153269346130776,0.0,0.0,0.9,Clouds,3584,4,1,19
0,0.6123275344931023,0.0,0.0,0.9,Clouds,3226,4,1,20
0,0.5943311337732449,0.0,0.0,0.9,Clouds,2533,4,1,21
0,0.5833833233353336,0.0,0.0,0.9,Clouds,1706,4,1,22
0,0.5833833233353336,0.0,0.0,0.9,Clouds,1077,4,1,23
0,0.5743851229754049,0.0,0.0,0.9,Clouds,667,4,2,0
0,0.5674865026994609,0.0,0.0,0.9,Clouds,401,4,2,1
0,0.5673365326934623,0.0,0.0,0.9,Clouds,274,4,2,2
0,0.5643371325734852,0.0,0.0,0.9,Clouds,351,4,2,3
0,0.5574385122975403,0.0,0.0,0.9,Clouds,835,4,2,4
0,0.553389322135573,0.0,0.0,0.9,Clouds,2759,4,2,5
0,0.5503899220155968,0.0,0.0,0.9,Clouds,5869,4,2,6
0,0.5422915416916623,0.0,0.0,0.9,Clouds,6123,4,2,7
0,0.5433413317336533,0.0,0.0,0.9,Clouds,5889,4,2,8
0,0.5532393521295735,0.0,0.0,0.9,Clouds,5298,4,2,9
0,0.5553389322135573,0.0,0.0,0.75,Clouds,4599,4,2,10
0,0.5673365326934623,0.0,0.0,0.01,Clear,4906,4,2,11
0,0.5896820635872824,0.0,0.0,0.9,Clouds,4958,4,2,12
0,0.6015296940611878,0.0,0.0,0.01,Clear,5013,4,2,13
0,0.598380323935213,0.0,0.0,0.4,Rain,5362,4,2,14
0,0.592231553689262,0.0,0.0,0.9,Rain,5875,4,2,15
0,0.5766346730653864,0.0,0.0,0.9,Rain,6544,4,2,16
0,0.5641871625674866,0.0,0.0,0.9,Rain,6192,4,2,17
0,0.5634373125374927,0.0,0.0,0.9,Rain,4536,4,2,18
0,0.5583383323335336,0.0,0.0,0.9,Thunderstorm,3189,4,2,19
0,0.559238152369526,0.0,0.0,0.9,Rain,2826,4,2,20
0,0.5553389322135573,0.0,0.0,0.9,Rain,2356,4,2,21
0,0.553389322135573,0.0,0.0,0.9,Rain,1693,4,2,22
0,0.5512897420515892,0.0,0.0,0.9,Rain,1083,4,2,23
0,0.5454409118176362,0.0,0.0,0.9,Rain,592,4,3,0
0,0.5443911217756452,0.0,0.0,0.9,Rain,361,4,3,1
0,0.5422915416916623,0.0,0.0,0.9,Rain,257,4,3,2
0,0.5353929214157165,0.0,0.0,0.9,Rain,327,4,3,3
0,0.5313437312537492,0.0,0.0,0.9,Rain,840,4,3,4
0,0.5242951409718057,0.0,0.0,0.9,Rain,2700,4,3,5
0,0.5193461307738452,0.0,0.0,0.9,Mist,5641,4,3,6
0,0.514247150569886,0.0,0.0,0.9,Drizzle,6470,4,3,7
0,0.5163467306538689,0.0,0.0,0.9,Drizzle,5858,4,3,8
0,0.5212957408518295,0.0,0.0,0.9,Drizzle,5226,4,3,9
0,0.5253449310137976,0.0,0.0,0.9,Mist,4667,4,3,10
0,0.5352429514097179,0.0,0.0,0.9,Mist,5023,4,3,11
0,0.5422915416916623,0.0,0.0,0.9,Mist,5099,4,3,12
0,0.5482903419316139,0.0,0.0,0.9,Mist,5104,4,3,13
0,0.5512897420515892,0.0,0.0,0.9,Clouds,5496,4,3,14
0,0.5583383323335336,0.0,0.0,0.9,Clouds,5949,4,3,15
0,0.5692861427714466,0.0,0.0,0.9,Rain,6925,4,3,16
0,0.5746850629874021,0.0,0.0,0.75,Rain,6457,4,3,17
0,0.5785842831433716,0.0,0.0,0.75,Clouds,4832,4,3,18
0,0.5742351529694063,0.0,0.0,0.9,Clouds,3755,4,3,19
0,0.5703359328134376,0.0,0.0,0.4,Clouds,3290,4,3,20
0,0.5400419916016799,0.0,0.0,0.4,Clouds,3062,4,3,21
0,0.5322435512897425,0.0,0.0,0.01,Clear,2125,4,3,22
0,0.5241451709658063,0.0,0.0,0.01,Clear,1350,4,3,23
0,0.5121475704859031,0.0,0.0,0.01,Clear,778,4,4,0
0,0.49895020995800854,0.0,0.0,0.01,Mist,444,4,4,1
0,0.49055188962207597,0.0,0.0,0.01,Mist,331,4,4,2
0,0.4754049190161962,0.0,0.0,0.01,Mist,382,4,4,3
0,0.46640671865626926,0.0,0.0,0.01,Mist,808,4,4,4
0,0.46535692861427735,0.0,0.0,0.01,Mist,2638,4,4,5
0,0.4625074985003006,0.0,0.0,0.01,Mist,5570,4,4,6
0,0.46790641871625693,0.0,0.0,0.01,Mist,6703,4,4,7
0,0.48845230953809216,0.0,0.0,0.05,Mist,6237,4,4,8
0,0.5452909418116376,0.0,0.0,0.05,Clear,4993,4,4,9
0,0.5820335932813436,0.0,0.0,0.01,Clear,4729,4,4,10
0,0.6132273545290938,0.0,0.0,0.2,Clouds,5240,4,4,11
0,0.6402219556088782,0.0,0.0,0.01,Clear,5329,4,4,12
0,0.6646670665866821,0.0,0.0,0.4,Clouds,5127,4,4,13
0,0.6675164967006597,0.0,0.0,0.4,Clouds,5424,4,4,14
0,0.6880623875224949,0.0,0.0,0.4,Clouds,5993,4,4,15
0,0.6900119976004793,0.0,0.0,0.4,Clouds,6493,4,4,16
0,0.6916616676664664,0.0,0.0,0.4,Clouds,6058,4,4,17
0,0.6927114577084583,0.0,0.0,0.4,Clouds,5049,4,4,18
0,0.6892621475704863,0.0,0.0,0.01,Clear,3959,4,4,19
0,0.6792141571685666,0.0,0.0,0.4,Clouds,3507,4,4,20
0,0.615926814637072,0.0,0.0,0.01,Clear,3549,4,4,21
0,0.6019796040791836,0.0,0.0,0.01,Clear,3058,4,4,22
0,0.5776844631073792,0.0,0.0,0.01,Clear,3193,4,4,23
0,0.5484403119376124,0.0,0.0,0.01,Clear,1638,4,5,0
0,0.5284943011397725,0.0,0.0,0.01,Clear,998,4,5,1
0,0.5164967006598675,0.0,0.0,0.01,Clear,698,4,5,2
0,0.5110977804439121,0.0,0.0,0.01,Clear,514,4,5,3
0,0.4961007798440318,0.0,0.0,0.01,Clear,500,4,5,4
0,0.4844031193761249,0.0,0.0,0.01,Clear,854,4,5,5
0,0.4784043191361733,0.0,0.0,0.01,Clear,1581,4,5,6
0,0.4743551289742052,0.0,0.0,0.01,Clear,2588,4,5,7
0,0.5082483503299335,0.0,0.0,0.01,Clear,3660,4,5,8
0,0.5857828434313137,0.0,0.0,0.01,Clear,4121,4,5,9
0,0.645770845830834,0.0,0.0,0.05,Clear,4354,4,5,10
0,0.6975104979004194,0.0,0.0,0.01,Clear,4979,4,5,11
0,0.6981103779244155,0.0,0.0,0.01,Clear,5891,4,5,12
0,0.7122075584883025,0.0,0.0,0.4,Clouds,5422,4,5,13
0,0.722705458908218,0.0,0.0,0.4,Clouds,4904,4,5,14
0,0.7359028194361126,0.0,0.0,0.01,Clear,4732,4,5,15
0,0.7434013197360527,0.0,0.0,0.05,Clear,4436,4,5,16
0,0.7471505698860228,0.0,0.0,0.05,Clear,5024,4,5,17
0,0.7482003599280138,0.0,0.0,0.05,Clear,5581,4,5,18
0,0.72750449910018,0.0,0.0,0.01,Clear,3813,4,5,19
0,0.7183563287342536,0.0,0.0,0.05,Clear,3389,4,5,20
0,0.660167966406719,0.0,0.0,0.01,Clear,3209,4,5,21
0,0.6243251349730055,0.0,0.0,0.01,Clear,3055,4,5,22
0,0.6094781043791238,0.0,0.0,0.01,Clear,2163,4,5,23
0,0.6021295740851831,0.0,0.0,0.01,Clear,1378,4,6,0
0,0.6063287342531498,0.0,0.0,0.01,Clear,867,4,6,1
0,0.5982303539292135,0.0,0.0,0.01,Clear,684,4,6,2
0,0.6033293341331736,0.0,0.0,0.01,Clear,410,4,6,3
0,0.597330533893222,0.0,0.0,0.01,Clear,353,4,6,4
0,0.5860827834433118,0.0,0.0,0.01,Clear,472,4,6,5
0,0.5743851229754049,0.0,0.0,0.01,Clear,809,4,6,6
0,0.5593881223755246,0.0,0.0,0.4,Drizzle,1283,4,6,7
0,0.5752849430113982,0.0,0.0,0.75,Clouds,2159,4,6,8
0,0.6052789442111579,0.0,0.0,0.01,Clear,3059,4,6,9
0,0.6103779244151171,0.0,0.0,0.01,Clear,3849,4,6,10
0,0.6294241151769646,0.0,0.0,0.75,Clouds,4480,4,6,11
0,0.6643671265746849,0.0,0.0,0.01,Clear,4907,4,6,12
0,0.6823635272945414,0.0,0.0,0.01,Clear,4792,4,6,13
0,0.6883623275344939,0.0,0.0,0.75,Clouds,4519,4,6,14
0,0.7054589082183562,0.0,0.0,0.9,Clouds,4488,4,6,15
0,0.7134073185362921,0.0,0.0,0.9,Clouds,4769,4,6,16
0,0.7185062987402522,0.0,0.0,0.9,Clouds,4238,4,6,17
0,0.7185062987402522,0.0,0.0,0.01,Clear,3722,4,6,18
0,0.7023095380923823,0.0,0.0,0.01,Clear,3123,4,6,19
0,0.6925614877024597,0.0,0.0,0.01,Clear,2848,4,6,20
0,0.6324235152969409,0.0,0.0,0.01,Clear,2626,4,6,21
0,0.620725854829034,0.0,0.0,0.01,Clear,1717,4,6,22
0,0.5935812837432519,0.0,0.0,0.01,Clear,1031,4,6,23
0,0.5806838632273545,0.0,0.0,0.01,Clear,580,4,0,0
0,0.5685362927414519,0.0,0.0,0.01,Clear,353,4,0,1
0,0.5676364727054595,0.0,0.0,0.01,Clear,263,4,0,2
0,0.5625374925014994,0.0,0.0,0.01,Clear,343,4,0,3
0,0.5604379124175165,0.0,0.0,0.01,Clear,836,4,0,4
0,0.5524895020995806,0.0,0.0,0.01,Clear,2738,4,0,5
0,0.553389322135573,0.0,0.0,0.01,Clear,5772,4,0,6
0,0.5793341331733655,0.0,0.0,0.01,Clear,6830,4,0,7
0,0.6051289742051593,0.0,0.0,0.01,Clear,6369,4,0,8
0,0.6511697660467912,0.0,0.0,0.01,Clear,5111,4,0,9
0,0.6852129574085182,0.0,0.0,0.01,Clear,4457,4,0,10
0,0.7042591481703666,0.0,0.0,0.01,Clear,4548,4,0,11
0,0.7203059388122379,0.0,0.0,0.9,Clouds,4660,4,0,12
0,0.7372525494901025,0.0,0.0,0.9,Clouds,4548,4,0,13
0,0.7552489502099582,0.0,0.0,0.75,Clouds,4934,4,0,14
0,0.7631973605278941,0.0,0.0,0.9,Clouds,5456,4,0,15
0,0.7573485302939411,0.0,0.0,0.9,Clouds,6554,4,0,16
0,0.7473005398920223,0.0,0.0,0.9,Rain,6046,4,0,17
0,0.7393521295740855,0.0,0.0,0.9,Rain,4501,4,0,18
0,0.7203059388122379,0.0,0.0,0.9,Clouds,3243,4,0,19
0,0.7173065386922617,0.0,0.0,0.9,Clouds,2773,4,0,20
0,0.7173065386922617,0.0,0.0,0.9,Clouds,2357,4,0,21
0,0.7153569286142765,0.0,0.0,0.9,Clouds,1559,4,0,22
0,0.7153569286142765,0.0,0.0,0.9,Rain,981,4,0,23
0,0.7053089382123576,0.0,0.0,0.9,Drizzle,551,4,1,0
0,0.6834133173365324,0.0,0.0,0.9,Rain,351,4,1,1
0,0.6627174565086977,0.0,0.0,0.9,Drizzle,251,4,1,2
0,0.6757648470305937,0.0,0.0,0.9,Clouds,312,4,1,3
0,0.6714157168566293,0.0,0.0,0.9,Clouds,836,4,1,4
0,0.6684163167366521,0.0,0.0,0.9,Clouds,2793,4,1,5
0,0.6574685062987409,0.0,0.0,0.9,Clouds,5617,4,1,6
0,0.6343731253749252,0.0,0.0,0.75,Mist,6781,4,1,7
0,0.6283743251349736,0.0,0.0,0.75,Mist,6318,4,1,8
0,0.6366226754649067,0.0,0.0,0.9,Mist,5217,4,1,9
0,0.6477204559088183,0.0,0.0,0.9,Mist,4654,4,1,10
0,0.6732153569286141,0.0,0.0,0.4,Haze,4712,4,1,11
0,0.6693161367726455,0.0,0.0,0.4,Clouds,4982,4,1,12
0,0.6862627474505101,0.0,0.0,0.75,Clouds,4782,4,1,13
0,0.6813137372525495,0.0,0.0,0.9,Rain,5107,4,1,14
0,0.6771145770845837,0.0,0.0,0.9,Rain,5648,4,1,15
0,0.6523695260947808,0.0,0.0,0.9,Rain,6376,4,1,16
0,0.6369226154769048,0.0,0.0,0.9,Rain,5971,4,1,17
0,0.6346730653869224,0.0,0.0,0.9,Rain,4537,4,1,18
0,0.6280743851229755,0.0,0.0,0.9,Rain,3193,4,1,19
0,0.6232753449310136,0.0,0.0,0.9,Rain,2731,4,1,20
0,0.6183263347330539,0.0,0.0,0.9,Rain,2164,4,1,21
0,0.6103779244151171,0.0,0.0,0.9,Rain,1688,4,1,22
0,0.6033293341331736,0.0,0.0,0.9,Rain,1034,4,1,23
0,0.5904319136172762,0.0,0.0,0.9,Rain,582,4,2,0
0,0.5803839232153565,0.0,0.0,0.9,Rain,349,4,2,1
0,0.5535392921415716,0.0,0.0,0.9,Rain,286,4,2,2
0,0.5385422915416922,0.0,0.0,0.9,Rain,344,4,2,3
0,0.5323935212957411,0.0,0.0,0.9,Rain,826,4,2,4
0,0.5128974205158969,0.0,0.0,0.9,Rain,2775,4,2,5
0,0.4925014997000603,0.0,0.0,0.9,Rain,5270,4,2,6
0,0.48275344931013775,0.0,0.0,0.9,Rain,5932,4,2,7
0,0.4796040791841638,0.0,0.0,0.9,Rain,5335,4,2,8
0,0.4773545290941814,0.0,0.0,0.9,Rain,5583,4,2,9
0,0.4773545290941814,0.0,0.0,0.9,Rain,4454,4,2,10
0,0.48725254949010166,0.0,0.0,0.9,Rain,4824,4,2,11
0,0.48830233953209357,0.0,0.0,0.9,Rain,4973,4,2,12
0,0.49535092981403794,0.0,0.0,0.9,Haze,4912,4,2,13
0,0.49640071985602896,0.0,0.0,0.9,Haze,5207,4,2,14
0,0.5002999400119976,0.0,0.0,0.9,Rain,5878,4,2,15
0,0.5016496700659867,0.0,0.0,0.9,Rain,6723,4,2,16
0,0.508398320335933,0.0,0.0,0.9,Rain,6252,4,2,17
0,0.5032993401319739,0.0,0.0,0.9,Drizzle,4631,4,2,18
0,0.4934013197360536,0.0,0.0,0.9,Rain,3439,4,2,19
0,0.4913017396520698,0.0,0.0,0.9,Rain,2768,4,2,20
0,0.48530293941211733,0.0,0.0,0.9,Drizzle,2494,4,2,21
0,0.48140371925614867,0.0,0.0,0.9,Mist,1948,4,2,22
0,0.4763047390521895,0.0,0.0,0.9,Mist,1062,4,2,23
0,0.47330533893221327,0.0,0.0,0.9,Mist,590,4,3,0
0,0.4694061187762446,0.0,0.0,0.9,Mist,362,4,3,1
0,0.46640671865626926,0.0,0.0,0.9,Mist,251,4,3,2
0,0.4613077384523092,0.0,0.0,0.9,Snow,364,4,3,3
0,0.463407318536293,0.0,0.0,0.9,Haze,848,4,3,4
0,0.45830833833233386,0.0,0.0,0.9,Mist,2788,4,3,5
0,0.45380923815236907,0.0,0.0,0.9,Snow,5610,4,3,6
0,0.4512597480503904,0.0,0.0,0.9,Snow,6302,4,3,7
0,0.45035992801439795,0.0,0.0,0.9,Snow,5826,4,3,8
0,0.44331133773245357,0.0,0.0,0.9,Clouds,5750,4,3,9
0,0.4452609478104379,0.0,0.0,0.9,Snow,4625,4,3,10
0,0.45035992801439795,0.0,0.0,0.9,Clouds,5054,4,3,11
0,0.4509598080383923,0.0,0.0,0.9,Mist,5065,4,3,12
0,0.45830833833233386,0.0,0.0,0.9,Snow,5248,4,3,13
0,0.4593581283743249,0.0,0.0,0.9,Clouds,5263,4,3,14
0,0.4604079184163168,0.0,0.0,0.9,Clouds,6015,4,3,15
0,0.45950809838032347,0.0,0.0,0.9,Clouds,6957,4,3,16
0,0.4604079184163168,0.0,0.0,0.9,Clouds,6557,4,3,17
0,0.4604079184163168,0.0,0.0,0.9,Clouds,4821,4,3,18
0,0.45950809838032347,0.0,0.0,0.9,Clouds,3799,4,3,19
0,0.45845830833833245,0.0,0.0,0.9,Clouds,3147,4,3,20
0,0.45845830833833245,0.0,0.0,0.9,Clouds,3115,4,3,21
0,0.46325734853029354,0.0,0.0,0.9,Clouds,2065,4,3,22
0,0.463407318536293,0.0,0.0,0.9,Clouds,1671,4,3,23
0,0.46535692861427735,0.0,0.0,0.9,Clouds,796,4,4,0
0,0.46535692861427735,0.0,0.0,0.9,Clouds,498,4,4,1
0,0.46565686862627453,0.0,0.0,0.9,Clouds,428,4,4,2
0,0.46775644871025746,0.0,0.0,0.9,Clouds,477,4,4,3
0,0.4728554289142175,0.0,0.0,0.9,Clouds,865,4,4,4
0,0.4763047390521895,0.0,0.0,0.9,Clouds,2770,4,4,5
0,0.47135572885422894,0.0,0.0,0.9,Clouds,5739,4,4,6
0,0.46775644871025746,0.0,0.0,0.9,Clouds,6882,4,4,7
0,0.47930413917216574,0.0,0.0,0.05,Clear,6092,4,4,8
0,0.48830233953209357,0.0,0.0,0.01,Clear,5316,4,4,9
0,0.5052489502099582,0.0,0.0,0.01,Clear,5005,4,4,10
0,0.5161967606478703,0.0,0.0,0.4,Clouds,5268,4,4,11
0,0.5343431313737255,0.0,0.0,0.75,Clouds,5602,4,4,12
0,0.5442411517696466,0.0,0.0,0.01,Clear,5345,4,4,13
0,0.5602879424115179,0.0,0.0,0.4,Clouds,5727,4,4,14
0,0.5737852429514096,0.0,0.0,0.01,Clear,6137,4,4,15
0,0.5782843431313736,0.0,0.0,0.75,Clouds,6495,4,4,16
0,0.5913317336532695,0.0,0.0,0.01,Clear,6152,4,4,17
0,0.5934313137372524,0.0,0.0,0.01,Clear,5206,4,4,18
0,0.5925314937012591,0.0,0.0,0.75,Clouds,4089,4,4,19
0,0.5812837432513498,0.0,0.0,0.75,Clouds,3454,4,4,20
0,0.5662867426514695,0.0,0.0,0.01,Clear,3294,4,4,21
